;Date;bhp;blk;bp;cvx;ryaay;ko;mcd;nsrgy;sbux;shel;wmt;bhp;blk;bp;cvx;ryaay;ko;mcd;nsrgy;sbux;shel;wmt;AVG
962;24/04/14;50,695553;249,150238;30,118986;87,820938;55,873524;31,478207;80,380501;62,416286;30,882917;48,282757;65,43721;-0,001531969;-0,004558015;0,002892045;-0,001084516;0;0,00329537;0,00385408;-0,000685608;0,0021938;-0,00172316;0,001715965;0,00039709
963;25/04/14;50,51704;246,549026;30,320223;87,601906;55,873524;31,717968;81,097;62,317829;31,039314;48,091564;65,696274;-0,00481451;-0,002827801;-0,005980742;0,006052306;-0,026867339;0,000211701;-0,001814496;0,002110347;-0,003172408;0,001952476;0,006251967;-0,002627136
964;28/04/14;49,96011;244,948898;29,90554;88,831268;52,521694;31,733433;80,758881;62,621384;30,813406;48,308258;66,648857;0,002475619;0,002900178;0,010931143;0,000828127;-0,009092114;-0,004896394;0,005121851;-0,000170807;-0,001779244;0,004048964;-0,000490213;0,000897919
965;29/04/14;50,245712;246,590118;30,667812;89,000816;51,433563;31,377668;81,716949;62,59676;30,687426;48,760746;66,573669;0,001047838;0,000721928;0,002840627;-0,00155418;0,004407445;0,002348649;-0,000513754;0,004980231;-0,000122788;0,012477218;0,000217994;0,002441019
966;30/04/14;50,367088;247,000366;30,869061;88,682884;51,958195;31,547817;81,620338;63,318714;30,678751;50,181953;66,607094;-0,007013293;7,20042E-05;-0,001891699;-0,002011385;0,002106292;-0,000106591;-0,00180288;0,000449955;0,003063907;0,001706501;-5,46757E-05;-0,000498351
967;01/05/14;49,560257;247,041321;30,734894;88,273109;52,2108;31,540075;81,282211;63,38435;30,895952;50,379524;66,598709;0,002992905;-0,002967484;0,004031284;-0,000765502;-0,001700424;0,001806734;0,00201709;-0,00067508;-0,003186914;0,002082606;-0,003172088;4,21024E-05
968;02/05/14;49,902977;245,35907;31,021515;88,117653;52,006775;31,67156;81,660606;63,2859;30,670063;50,621693;66,114044;-0,000559488;-0,000726627;-0,000512568;0,0022229;-0,012593891;-0,00201965;-0,001243625;0,002078142;0,001963822;0,000218689;-0,002752983;-0,001265935
969;05/05/14;49,83873;244,948898;30,984924;88,569832;50,520313;31,524616;81,427101;63,589455;30,809063;50,64719;65,696274;0,004271932;-0,003198201;0,002641594;-0,001353173;-0,00385896;-0,002886433;-0,000816633;0,000504016;-0,006689153;0;-0,003382716;-0,001342521
970;06/05/14;50,331387;243,151688;31,173964;88,294296;50,073399;31,31579;81,274132;63,663296;30,338167;50,64719;65,186554;-0,001233895;0,003924828;0,004148154;0,004356816;0,007601109;0,004481819;0,004323488;0,005450214;0,000997491;0,004566454;0,002402005;0,003728953
971;07/05/14;50,188591;245,35907;31,473148;89,184517;50,957508;31,640635;82,087273;64,467278;30,407928;51,182537;65,548088;-0,000494529;0,00199994;-0,002047801;-0,003939944;0,003710146;-0,001914991;-4,24648E-05;-0,00489098;-0,000997491;0,001026328;0,004047711;-0,000322189
972;08/05/14;50,131474;246,491562;31,325094;88,379089;51,394699;31,501425;82,079247;63,745327;30,338167;51,303635;66,161865;-0,004351769;0,002824665;-0,00188553;-0,000208349;-0,002635088;0,001490092;0,004154594;0,001673605;0,00440906;-0,004773829;0,002805581;0,000318457
973;09/05/14;49,631649;248,099976;31,189388;88,3367;51,083805;31,609694;82,86821;63,991451;30,647736;50,742786;66,59066;0,007740517;0,003205547;0,00120081;0,000728749;0,006802022;-0,000531802;-0,000295424;0,004376467;0,005281475;0,001579004;-0,000274252;0,002710283
974;12/05/14;50,524174;249,937988;31,275745;88,485054;51,89019;31,571011;82,811859;64,639565;31,02272;50,927612;66,548622;0,004092881;-0,002315887;-0,001630397;0,002110222;-0,006554288;0,003074724;0,002819818;-0,002376691;6,09344E-05;-0,000761584;-5,48673E-05;-0,000139558
975;13/05/14;51,002575;248,608734;31,158552;88,916046;51,112953;31,795321;83,351295;64,286789;31,027073;50,838383;66,540215;0,003270812;-0,00166602;-0,000688508;0,001962563;-0,004313943;-0,002330537;-0,002102611;0,002431841;-0,006084402;-0,000882326;-0,002200652;-0,001145798
976;14/05/14;51,388142;247,65686;31,109194;89,318764;50,60775;31,625156;82,94873;64,647774;30,595419;50,735203;66,203896;-0,002663256;-0,006933605;0,004028911;-0,005368661;-0,004609957;-0,003947639;-0,002239617;0,007377307;-0,001984996;0,000331078;-0,010664684;-0,002425011
977;15/05/14;51,073975;243,73436;31,399134;88,22142;50,073399;31,338993;82,522072;65,755318;30,455898;50,773895;64,597969;-0,004454874;0,000745117;0,00339963;-0,002215506;-0,004744575;0,003947639;0,002703174;0,000812029;0,006724826;0,001156918;0,001016355;0,00082643
978;16/05/14;50,55275;244,152893;31,645889;87,772514;49,529335;31,625156;83,037315;65,87838;30,931162;50,909332;64,749321;-0,004935283;0,002140242;0,000507571;-0,000811698;0,03042868;-0,001915972;-0,004443945;-0,003584346;0,000489323;0,001702007;-0,002261523;0,001574096
979;19/05/14;49,981525;245,35907;31,682896;87,60862;53,12405;31,485943;82,191963;65,336906;30,966032;51,109238;64,413025;-0,009661149;-0,003748914;-0,003821953;-0,001592327;-0,005756565;-0,001388995;-0,002388934;-0,003394233;-0,004858019;-0,002583163;-0,005247093;-0,004040122
980;20/05/14;48,881931;243,250198;31,405298;87,287994;52,424538;31,385403;81,741089;64,828255;30,621576;50,806145;63,639477;0,003475203;0,005054248;0,004751015;0,00584553;0,015495261;0,003092582;0,004383669;-0,000659979;0,00105006;0,002363951;-0,000172109;0,004061767
981;21/05/14;49,274651;246,097641;31,750746;88,470818;54,32877;31,609694;82,570343;64,729813;30,695704;51,083447;63,614262;0,004818904;0,000969225;-0,002199317;-0,001857731;-7,76749E-05;-0,003092582;-0,000466017;-0,002484039;0,006125462;0,001914761;-0,001552589;0,000190764
982;22/05/14;49,824444;246,647476;31,590363;88,093185;54,319054;31,385403;82,481789;64,360634;31,131716;51,309166;63,387249;0,001056721;0,000173396;-0,000933867;-0,000914377;-0,003431354;0;-0,001911903;-0,002498356;0,003513538;-0,002573229;0,001265392;-0,000568549
983;23/05/14;49,945824;246,745972;31,522507;87,907906;53,891571;31,385403;82,119476;63,991451;31,3846;51,006054;63,572208;0,000868219;0,00565362;-0,003413086;-0,001869841;0,003897131;0,002028656;0,001530266;-0,002512804;0,010019983;-0,003473218;-0,000114887;0,001146731
984;27/05/14;50,045773;249,979095;31,275745;87,530235;54,377342;31,532352;82,40934;63,622269;32,117119;50,599766;63,555393;-0,00586375;-0,00452841;-0,000257036;-0,001132792;0,008680815;-0,002028656;-0,004520844;0,001341985;-0,002305507;-0,001719204;-0,000344796;-0,001152563
985;28/05/14;49,374607;247,386093;31,25724;87,302223;55,475189;31,385403;81,555939;63,819168;31,947073;50,399857;63,504955;0,004622803;0,004799174;-0,000171391;-0,000709586;-0,000837468;0,000855309;0,003657957;0,001671624;-0,000949327;0,003652065;0,002579811;0,001742816
986;29/05/14;49,902977;250,134995;31,244907;87,159698;55,368317;31,447275;82,245766;64,065285;31,877316;50,825466;63,883312;-0,01267321;0,000113957;-0,001718339;0,001665603;-0,000991803;0,002662172;0,00038565;0,002716571;0,000771369;-0,001158538;0,004492265;-0,000339482
987;30/05/14;48,467793;250,200638;31,121527;87,494614;55,242016;31,640635;82,318832;64,467278;31,933985;50,690063;64,547539;0,001787828;0,001606787;0,001117763;-0,002056346;0,003726615;-0,000531213;0,002561447;-0,001328479;0,003602202;0,000662536;-5,66222E-05;0,001008411
988;02/06/14;48,667728;251,128036;31,201729;87,081314;55,718079;31,601957;82,805779;64,270378;32,199959;50,767452;64,539124;-0,004097175;0,003645801;-0,000515584;0,001206663;-0,003344863;0,00021256;-0,002475999;0,001107366;0,001936436;0,003516535;-0,000282872;8,26243E-05
989;03/06/14;48,210751;253,245071;31,164709;87,323601;55,290596;31,617428;82,33503;64,434464;32,343853;51,180191;64,497101;-0,00245113;0,003001206;-0,00388559;-0,000709337;0,008613625;-0,000957225;0,004217636;-0,000774811;0,002859335;-0,005341;0,002371259;0,00063127
990;04/06/14;47,939419;255,00119;30,887125;87,181091;56,398155;31,547817;83,138519;64,319611;32,557503;50,554626;64,85022;0,003479105;0,001558081;0,003197219;0,004133338;-0,001799219;0,001063364;4,22424E-05;-0,001665056;0,00029066;0,003201424;0,001068625;0,001324526
991;05/06/14;48,325001;255,917679;31,115351;88,014786;56,164989;31,625156;83,146606;64,073486;32,5793;50,928669;65,009987;0,001729013;0,005610705;0,003174324;0,00234937;0,001948829;0,001060931;-0,002082087;-0,004471488;0,003531061;0,002084832;-0,000618426;0,001301551
992;06/06/14;48,517776;259,245361;31,343611;88,492203;56,417587;31,702507;82,74894;63,417171;32,845268;51,17374;64,91748;0,000893917;0,000842981;0,000256328;0,000629106;-0,001648472;-0,000848416;-0,002477467;-0,001125201;-0,000865596;-0,000657297;-0,001126434;-0,000556959
993;09/06/14;48,617744;259,749054;31,362116;88,620483;56,203846;31,640635;82,278236;63,253078;32,779869;51,096348;64,749321;-0,001085651;0,000179518;0,000938665;0,003373903;0,00284342;0,001695165;-0,002147217;0,001630483;-0,003363458;-0,00104262;-0,002204736;7,43156E-05
994;10/06/14;48,496361;259,856445;31,429974;89,31163;56,573032;31,764378;81,872444;63,490997;32,526981;50,973827;64,421448;-0,001280787;-0,004591972;-0,000767859;-0,00055473;-0,009729325;-0,002226378;-0,001984782;-0,000224514;0,001162774;-0,001100415;-0,002615422;-0,002173946
995;11/06/14;48,35355;257,123352;31,374453;89,197624;55,31974;31,601957;81,49913;63,458183;32,614185;50,844833;64,034653;-0,00750368;-0,003599365;0,004079566;0,003214535;-0,0091726;-0,001448234;-0,002863817;-0,000786687;-0,004904661;0,005147476;-0,002458861;-0,001845121
996;12/06/14;47,52528;255,00116;31,670559;89,860291;54,163601;31,49675;80,963478;63,343338;32,247932;51,451057;63,67313;0,001433176;0,000885292;0,002866575;0,003942489;-0,002735062;-0,000537341;0,003166436;-0,000788225;0,00426547;0,003901887;-0,002588428;0,001255661
997;13/06/14;47,682373;255,5215;31,880293;90,679749;53,823566;31,457804;81,555939;63,228477;32,566219;51,915398;63,294762;0,001687594;-9,84322E-05;0,000503882;0,004346308;0,000391784;0,003108642;0,002628217;0,001911769;0,002319653;0,001453876;0,000345941;0,001690839
998;16/06/14;47,868019;255,463593;31,917303;91,591805;53,872143;31,683784;82,050987;63,507423;32,740627;52,089485;63,3452;-0,004296773;0,003731983;-0,000840029;0,000978787;0,002343278;0,002768133;0,000729739;-0,000673819;0,001270503;-0,001723711;-0,002022056;0,000206003
999;17/06/14;47,396763;257,668304;31,855627;91,798462;54,163601;31,886377;82,188972;63,408966;32,836548;51,883152;63,050953;0,007459538;0,010722266;0,008576881;0,004860772;-0,018784969;0,006740039;0,000342861;0,001738448;0,001439452;0,008340629;0,004092294;0,003229837
1000;18/06/14;48,217892;264,109039;32,490997;92,831673;51,870754;32,385098;82,253883;63,663296;32,945564;52,889198;63,647881;0,006193741;-0,001428177;0;0,0056632;0,007419925;0,002396798;0,002393195;0,000335616;0,009493866;-0,00015887;0,000974297;0,003025781
1001;19/06/14;48,910484;263,241943;32,490997;94,050125;52,76458;32,56432;82,708397;63,712513;33,673698;52,869854;63,790829;-0,003437186;-0,001022857;0,000906166;0,001150114;-0,000560129;-0,001040573;4,2504E-05;0,001284326;-0,003557076;0,001955687;-0,001088924;-0,000487995
1002;20/06/14;48,524914;262,622681;32,558861;94,299522;52,696571;32,486389;82,716492;63,901207;33,399021;53,108471;63,631084;0,008229203;-0,000177528;0,002379744;0,002095253;-0,006290729;0,000416643;-4,2504E-05;0,001169292;0,000736436;0,002104402;0,000630661;0,001022807
1003;23/06/14;49,453152;262,51535;32,737759;94,755569;51,938766;32,51757;82,708397;64,073486;33,455704;53,366436;63,723553;-0,007718203;-0,002273513;-0,00188641;-0,003969775;0,0041235;0,001246845;-0,001879287;-0,000389358;0,003943868;-0,005386381;0,001030441;-0,001196207
1004;24/06/14;48,582043;261,144684;32,595867;93,893379;52,434258;32,611061;82,351273;64,016068;33,760902;52,708641;63,874928;-0,000191524;0,001014918;-0,001811894;-0,001783493;0,000964552;0,00114007;0,000598804;-0,002959886;0,003853145;-0,000478618;-0,002005617;-0,000150868
1005;25/06/14;48,560623;261,755676;32,460159;93,508583;52,550842;32,696781;82,464897;63,581257;34,061768;52,650585;63,580627;0,003941175;-0,002445585;0,001071604;-0,001027104;0,008979435;0,000723916;-0,000427559;-0,002980245;-0,000333737;0,00244015;-0,004096795;0,000531387
1006;26/06/14;49,003311;260,285828;32,540352;93,287697;53,648689;32,751328;82,383751;63,146439;34,035603;52,947243;62,983677;0,001642189;0,002568912;-0,001236736;-0,001861688;0,002431232;0,001650203;-0,00021398;0,001239604;-0,000668155;0,000687104;0,0024857;0,000793126
1007;27/06/14;49,188957;261,830017;32,447819;92,888657;53,949863;32,876011;82,34317;63,326935;33,98328;53,031078;63,3452;-0,002782772;0,003424215;0,001236736;0,00063255;0,002106533;0,001746462;-0,00309301;0,002692246;-0,003131582;0,000738861;-0,001559038;0,000182837
1008;30/06/14;48,874783;263,902588;32,540352;93,024048;54,212181;33,008484;81,758812;63,720726;33,739117;53,121376;63,11821;0,004732657;0,003761235;0,002053463;-3,33073E-05;0,002406064;-0,000718364;0,001119478;0,004173482;0,003911041;0,002208817;0,001213097;0,00225706
1009;01/07/14;49,410301;266,198059;32,694576;93,016914;54,513359;32,95393;81,969833;64,336021;34,044327;53,392239;63,294762;0,006169257;-0,000687426;0,003102687;-0,00103254;-0,015923264;0;-0,002025746;-0,002276551;0,000611459;0,001727718;0,001957035;-0,000761579
1010;02/07/14;50,117195;265,777039;32,928989;92,796028;52,550842;32,95393;81,588379;63,999657;34,092293;53,605068;63,580627;0,00553324;0,002327894;-0,001875312;0,003189721;0,009843663;-0,000616535;0,0019398;0,001334083;0,004805507;-0,003620413;0,000745836;0,002146135
1011;03/07/14;50,759811;267,205475;32,787106;93,480087;53,755554;32,907181;81,953613;64,196556;34,471622;53,160057;63,689911;-0,002143496;-0,003259968;-0,004352442;-0,002389992;-0,018275288;-0,000926678;-0,00349788;-0,005754636;-0,002037406;-0,001636281;0,001830867;-0,003858473
1012;07/07/14;50,509899;265,207245;32,460159;92,967064;51,540432;32,83704;81,296196;63,351528;34,310284;52,960144;63,958977;-0,002524421;-0,003898319;-0,001985311;-0,001901627;-0,004691559;-0,00206614;-0,000346858;0,000393577;-0,000717888;-0,000529207;0,003298872;-0,001360807
1013;08/07/14;50,217152;262,837341;32,312111;92,560883;50,986652;32,68119;81,231293;63,408966;34,253616;52,895649;64,446655;0,00098682;0,003600768;-0,000497722;0,004953158;0,002393286;0,000103813;0,004231567;-0,000112463;0,004892345;0,001374502;0,003161272;0,002280668
1014;09/07/14;50,331387;265,025604;32,275101;93,622589;51,268402;32,689003;82,026642;63,392548;34,641666;53,063324;64,91748;-0,004520918;-0,006901402;-0,004338071;-0,003784494;-0,004134583;0,003197402;-0,002110669;-0,001915083;-0,003292216;-0,006273482;-0,000844563;-0,003174371
1015;10/07/14;49,810165;260,847351;31,954317;92,810295;50,782631;32,930557;81,62896;63,113625;34,380054;52,302322;64,791359;0,005628603;0,002617997;-0,001595847;-0,005976084;0,001244494;-0,002990527;-0,000907711;-5,65186E-05;-0,001379195;0,00410416;-0,001354548;-6,04705E-05
1016;11/07/14;50,459923;262,42453;31,837114;91,541931;50,92836;32,704578;81,458527;63,105412;34,271046;52,798931;64,589592;0,004523949;0,007384506;0,000252465;0,002662364;0,00074501;0,00422206;0,000432658;0,003150393;-0,000220935;0,001958087;-0,001529306;0,00214375
1017;14/07/14;50,9883;266,924805;31,855627;92,104836;51,0158;33,024071;81,539719;63,564846;34,253616;53,037521;64,362549;0,00109327;0,000644315;0,000504218;0;-0,001408287;-0,002878944;-0,00073556;-0,004450939;0,001820442;-0,001269202;0,001642199;-0,000458044
1018;15/07/14;51,116817;267,321106;31,892633;92,104836;50,850639;32,805878;81,401733;62,916718;34,397499;52,882748;64,606384;0,008172904;0,001913954;0,00484504;0,00544237;0,002234558;0,000206297;-0,004482949;0,00079212;-0,000881756;0,005525702;0,000112971;0,002171019
1019;16/07/14;52,087883;268,501801;32,250423;93,266312;51,112953;32,821465;80,565796;63,031578;34,327732;53,559895;64,623192;-0,008901471;-0,009970099;-0,011873826;-0,002695951;-0,000991726;-0,001032358;-0,003955344;0,000621346;-0,008297967;-0,003096121;-0,001414711;-0,004691657
1020;17/07/14;51,031136;262,40802;31,380625;92,68914;50,996368;32,743538;79,835373;63,121822;33,678066;53,17942;64,413025;0,003630773;0,004175234;-0,00119693;0,001033766;-0,005327808;0,004216955;0,002728652;0,000845854;0,00391815;-0,001213141;0,002712584;0,001411281
1021;18/07/14;51,459553;264,942932;31,294258;92,910034;50,37458;33,063023;80,338554;63,244881;33,98328;53,031078;64,816605;0;-0,003042563;-8,56065E-05;0,002987315;-0,001258195;-0,000307069;-0,006363876;-0,001297674;-0,001842627;-0,000740021;-0,001806591;-0,001250628
1022;21/07/14;51,459553;263,093292;31,28809;93,551323;50,228851;33,039654;79,169907;63,056187;33,839401;52,940792;64,547539;0,007290186;0,000599263;0,002135448;0,004246478;0,006999531;-0,012574147;-0,005736557;0,000225993;0,006277601;0,001426138;-0,000736174;0,000923069
1023;22/07/14;52,330658;263,456573;31,442314;94,470543;51,044949;32,096771;78,131035;63,089008;34,332092;53,114925;64,438217;0,000236964;-0,003429984;0,001870477;0,004237591;0,005747969;-0,004025115;-0,004170163;0,003151113;0,002200593;0,000684978;0,001978852;0,000771207
1024;23/07/14;52,359219;261,384033;31,578026;95,396843;51,725029;31,800667;77,384399;63,548428;34,506496;53,198765;64,732498;0;0,001109894;0,001693478;0,003135346;-0,005582705;0,001699356;0;-0,000785576;0,007130125;0,000368439;-0,003625189;0,000467561
1025;24/07/14;52,359219;262,052887;31,701401;96,088043;51,064377;31,925344;77,384399;63,433582;35,07769;53,243916;64,194405;-0,000592633;-0,003365648;-0,003990319;-0,004142027;0,000330372;0,000317864;0,001681906;-0,003836417;-0,009330718;-0,003008891;-0,002166754;-0,002554842
1026;25/07/14;52,287819;260,029907;31,411461;95,175972;51,103237;31,948719;77,684669;62,875698;34,332092;52,876305;63,874928;-0,000474731;0,002090981;-0,002394698;-0,001074315;0,011890315;-0,003402846;0,000272082;-0,00107803;-0,002100843;-0,000901346;-0,001489114;0,000121587
1027;28/07/14;52,230694;261,284882;31,238735;94,940826;52,521694;31,699368;77,733353;62,719818;34,166416;52,766678;63,656288;0,002073111;-0,002601691;-0,014474836;-0,002681118;-0,005904437;-0,003537526;0,000181461;-0,003880167;0,001604155;-0,000850175;-0,001551556;-0,002874798
1028;29/07/14;52,480614;259,724304;30,214722;94,356514;51,812469;31,442211;77,765839;62,161949;34,29285;52,663483;63,429276;-0,007029074;0,000386428;0,004937362;0,000360628;-0,000733545;-0,007929054;0,000588647;-0,002990835;0,001378193;-0,006375309;-0,003816156;-0,001929338
1029;30/07/14;51,63805;259,955505;30,560184;94,434898;51,725029;30,873369;77,871315;61,735332;34,401848;51,896046;62,874363;-0,007449837;-0,014146995;-0,005025927;-0,010917218;-0,002044152;-0,003632397;-0,006337418;-0,006395289;-0,006767768;0,007278443;-0,007025703;-0,005678569
1030;31/07/14;50,759811;251,623978;30,208561;92,090599;51,48214;30,616224;76,743233;60,832897;33,869907;52,773113;61,86541;-0,000856183;-0,001828175;0,00026587;-0,004526454;0,000491463;0;-0,001195615;-0,001114277;-0,00393117;-0,002982246;-0,000236069;-0,001446623
1031;01/08/14;50,65984;250,566986;30,22706;91,135765;51,540432;30,616224;76,532249;60,677017;33,564705;52,411968;61,831791;0,006078443;0,002739292;0,002915164;0,00091595;0,008832893;0,001214178;4,59339E-05;-0,002827737;0,003091888;0,003989483;0;0,002454135
1032;04/08/14;51,373867;252,15242;30,430639;91,328178;52,599419;30,701939;76,540344;60,283226;33,804516;52,895649;61,831791;-0,008533707;-0,006115572;-0,006743229;-0,01101536;-0,018602012;-0,002431774;-0,004071364;0,000590655;-0,002706424;-0,00260235;-0,001182781;-0,005764902
1033;05/08/14;50,374245;248,626587;29,961796;89,040878;50,394012;30,530508;75,826157;60,365269;33,594509;52,579639;61,663624;0,008171412;0,004191414;-0,001223471;0,002667791;-0,005476701;0,008126053;0,000185892;0,001825833;0,001918779;-0,000586193;0,007914686;0,00251959
1034;06/08/14;51,331028;251,03772;29,877508;89,589523;49,762505;31,10714;75,85862;60,619587;33,743263;52,508717;62,797699;-0,0071877;-0,001502618;-0,004470253;-0,000276396;0,004051009;-0,006245795;-0,000744092;0,012913162;-0,002371272;-0,005097137;-0,001465779;-0,001126988
1035;07/08/14;50,488476;250,170654;29,571552;89,532524;50,228851;30,662975;75,72876;62,449093;33,559525;51,896046;62,586109;0,002022234;0,006868941;0,000366722;0,007572167;0,007660276;0,001102289;0,001115678;0,001139564;0,005121669;-0,000486058;0,004208092;0,003335598
1036;08/08/14;50,724117;254,15889;29,596533;91,107262;51,122669;30,7409;75,923553;62,613171;33,957638;51,837997;63,195484;0,00158652;0,000902143;0,000366148;-0,000509785;0,002058466;0,001319135;-9,30082E-05;-0,00302638;0,001396391;0,000809674;-0,001806567;0,000272976
1037;11/08/14;50,909756;254,687393;29,621496;91,000381;51,365555;30,834415;75,907295;62,178368;34,066998;51,934731;62,933151;0,001095015;0,003422107;0;-0,002113396;-0,003546618;0,001205457;0,000139402;-0,000172024;-0,000278894;-0,003193523;-0,00081863;-0,000387373
1038;12/08/14;51,03828;256,702179;29,621496;90,558624;50,947792;30,92012;75,931664;62,153744;34,045128;51,554237;62,814636;-0,001826658;0,002951515;-0,002847097;0,001739189;0,005431844;0,002836459;0,001852738;0,001373642;-0,003249017;5,50476E-05;-0,001113348;0,000654938
1039;13/08/14;50,824062;258,452698;29,427942;90,922005;51,589012;31,122726;76,256287;62,350643;33,791382;51,560772;62,653812;-0,000182971;0,002380219;0,00257243;-0,002183674;0,002771902;0,002601804;-0,001388782;0,005112762;-0,003499962;0,001755239;0,002107107;0,001095098
1040;14/08/14;50,802654;259,873077;29,602768;90,465988;51,919334;31,309738;76,012825;63,089008;33,520153;51,769581;62,958534;0,007863339;0,000537568;-0,000183159;0,000723751;0,001703316;0,007501025;0,000602258;0,001353262;0,001640743;0,002565454;-0,002870183;0,001948852
1041;15/08/14;51,730865;260,194946;29,590286;90,616875;52,123363;31,855209;76,118309;63,2859;33,64703;52,076298;62,543823;0,00185447;0,006321336;0,00464878;0,000688191;-0,001459559;0,004964729;0,00212496;-0,001183836;0,003822732;0,004170476;0,003453522;0,002673255
1042;18/08/14;51,952232;264,009888;29,908728;90,760582;51,948483;32,221458;76,491661;63,113625;33,944504;52,578789;63,043156;-0,016608592;0,002465049;0,003611477;0,00454951;0,003881245;-0,000946367;0,00092064;0,000733235;0,002956542;0,001614157;0,002267821;0,000494974
1043;19/08/14;50,002949;265,512665;30,158478;91,716354;52,414822;32,151321;76,653984;63,220272;34,176376;52,774574;63,373219;0,006157698;0,004260521;-0,000990148;-0,00047666;-0,002826646;-0,000105279;-0,00119731;-0,001411317;-0,000500644;-0,004154863;0,000463821;-7,09843E-05
1044;20/08/14;50,716972;268,130219;30,089798;91,615746;52,074783;32,143528;76,442947;63,01516;34,137001;52,272091;63,440937;-0,002883275;0,002094814;0,000720445;0,001496293;-0,000405304;0,001681252;0,001564833;0,002312051;-0,003128039;-0,00168408;0,003404667;0,000470332
1045;21/08/14;50,381378;269,426666;30,139755;91,931938;52,026207;32,268204;76,71888;63,351528;33,89201;52,069786;63,940239;-0,005263485;-0,000386278;-0,00126141;-0,002792656;0,002022766;-0,003052074;-0,000367522;-0,003614359;-0,001066349;-0,00289437;0,001033519;-0,001603838
1046;22/08/14;49,77446;269,187134;30,052341;91,342682;52,269089;32,042229;76,653984;62,826481;33,808895;51,723919;64,092583;-0,001622871;0,009174571;0,003773391;0,002487056;-0,000888864;0,003052074;-4,60812E-05;0,002036791;0,003860266;0,00114902;-0,000229545;0,002067801
1047;25/08/14;49,58881;274,934265;30,31459;91,867271;52,16222;32,268204;76,645851;63,121822;34,110748;51,860947;64,058716;-0,002005711;0,004554351;-0,003322485;0,001390727;-0,00324766;0,001988167;-0,001520164;0,000169338;-0,001003707;0,004350173;-0,00097634;3,42444E-05
1048;26/08/14;49,360321;277,832611;30,083559;92,161926;51,773605;32,416264;76,378036;63,146439;34,032005;52,38303;63,914867;0,003129866;-0,003785463;0,001619484;0,001318444;0,01717748;0;0,002484808;0,003372244;0,000725183;0,002535399;0,001893583;0,002770093
1049;27/08/14;49,717335;275,421448;30,19595;92,442139;53,862423;32,416264;76,816284;63,638672;34,088879;52,689735;64,194153;-0,008820984;-0,003656151;-0,003969603;0,000371243;-0,005201167;0,000313065;0,001386317;-0,002132639;-0,00061337;0,002413826;0,00028616;-0,001783937
1050;28/08/14;48,717709;273,112518;29,921206;92,521194;53,221207;32,43964;77,061882;63,326935;34,040768;52,983402;64,236465;0,002538568;0,002226331;-0,00072545;0,00235479;0,000950338;0,000937965;-0,001942022;0,002132639;0;-0,001178412;-0,002294817;0,000454539
1051;29/08/14;49,003311;274,516174;29,871267;93,024216;53,337795;32,509777;76,718056;63,638672;34,040768;52,839832;63,897934;-0,00272963;-0,002252683;-0,005849296;-0,00645555;0,007606301;-0,000833646;-0,004284287;0,001285869;-0,001845966;-0,00393325;0,001435607;-0,001623321
1052;02/09/14;48,696281;273,095947;29,471643;91,651688;54,28019;32,447433;75,964958;63,827374;33,896385;52,363441;64,109505;0,001553858;0,003145234;0,004667584;0,001088185;0,003175423;0,001457712;0,001588173;0,002227086;-0,003885086;0,002590292;0,00148836;0,001736075
1053;03/09/14;48,870823;275,080933;29,790098;91,881622;54,678524;32,556526;76,243263;64,155525;33,594509;52,676689;64,32959;-0,002462794;0,000681271;-0,02645999;-0,003615328;0,006890031;0,000934507;-0,00060649;-0,007562825;0,002087736;-0,004923879;0,003131059;-0,002900609
1054;04/09/14;48,594471;275,512787;28,02928;91,119919;55,55291;32,626656;76,136864;63,047989;33,756393;52,082832;64,795052;-0,0004552;0,001320212;0,009947019;0,002050142;0,003931661;-0,00031139;0,000280085;0,000564743;0,004423739;0,00195455;0,005355773;0,00264194
1055;05/09/14;48,543564;276,351593;28,678667;91,551079;56,058113;32,603271;76,185982;63,130028;34,101994;52,31776;65,59906;-0,006225357;-0,000430935;-0,005710747;-0,004075702;0,001052508;-0,000623117;-0,002668043;-0,002149976;-0,001562649;-0,010194638;-0,005526046;-0,003464973
1056;08/09/14;47,852684;276,077515;28,304026;90,695923;56,194134;32,556526;75,719376;62,818275;33,979511;51,103954;64,769653;0,001449547;-0,005218028;-0,001728012;-0,003558802;0,002694685;0,001659805;-0,006671014;-0,000226919;-0,00308636;-0,00373173;0,001190119;-0,001566065
1057;09/09/14;48,012669;272,780304;28,191631;89,955757;56,543888;32,68119;74,56517;62,785461;33,738888;50,666718;64,947388;-0,000724155;0,001873651;0,012982009;-0,003133673;-0,000298573;0,002375248;0,00901223;-0,000624726;0,000506548;0,004784119;-0,001303492;0,002313562
1058;10/09/14;47,932678;273,959686;29,047062;89,309013;56,505028;32,86042;76,12867;62,69521;33,778263;51,22794;64,752747;-0,004836979;-0,001780957;-0,002621853;-0,001575391;0,001193071;0,000881045;-0,000186802;-0,000853221;-0,00617473;-0,001829467;-0,002333683;-0,001828997
1059;11/09/14;47,401787;272,838531;28,872232;88,985634;56,660469;32,927151;76,095932;62,572159;33,301407;51,012596;64,405731;-0,000133254;0,000739535;-0,002826988;-0,004122833;-0,002689092;-0,005102788;0,001771605;-0,002340933;-0,003724395;-0,003962692;-0,001887315;-0,002207195
