;Date;aapl;amzn;goog;googl;hd;jpm;msft;nvda;pg;tsla;unh;v;MCCC;aapl;amzn;goog;googl;hd;jpm;msft;nvda;pg;tsla;unh;v;AVG;FAMA&FRENCH
948;03/04/14;17,142778;333,619995;568,180054;571,5;66,411476;48,716125;35,355957;4,442948;62,915482;45,080002;72,61895;50,913269;0,62;-0,005654842;-0,014049549;-0,020764917;-0,02042056;-0,003735468;-0,006128566;-0,012243415;-0,013661153;-0,001793053;-0,026147167;-0,003818496;-0,015022113;-0,011953275;1,47
949;04/04/14;16,921013;323;541,652893;545,25;65,842705;48,033493;34,373138;4,305366;62,656261;42,445999;71,983253;49,182304;0,52;-0,006872856;-0,007103282;-0,004008428;-0,003695529;-0,00886186;-0,005921799;-0,0007632;0,001433255;0,003902237;-0,009746784;-0,002403616;-0,009064051;-0,004425493;1,26
950;07/04/14;16,65534;317,76001;536,676575;540,630005;64,512787;47,38298;34,312786;4,319598;63,221779;41,504002;71,58596;48,16647;0,63;-2,49E-05;0,01254148;0,01331135;0,013352524;-0,000112599;-0,001105634;0,000218328;0,015231778;0,004615747;0,016306666;-0,002255558;-0,001754441;0,005860399;0,50
951;08/04/14;16,654387;327,070007;553,380676;557,51001;64,496063;47,262505;34,33004;4,473785;63,897293;43,091999;71,215134;47,972282;0,73;0,00567099;0,006248748;0,007172186;0,00736101;0,003645451;0,003088638;0,007031975;-0,00046077;0,000746641;0,002952991;0,003912844;0,010483907;0,004821217;1,21
952;09/04/14;16,873285;331,809998;562,595398;567,039978;65,039719;47,599827;34,890427;4,469041;64,00724;43,386002;71,859657;49,144428;0,86;-0,005637821;-0,019679551;-0,018229785;-0,015872548;-0,005507936;-0,013923112;-0,012078281;-0,01073552;-0,002137075;-0,026285157;-0,007535454;-0,01271902;-0,012528438;2,24
953;10/04/14;16,655659;317,109985;539,468872;546,690002;64,220062;46,098019;33,933449;4,359923;63,693047;40,838001;70,623573;47,726025;0,28;-0,003222554;-0,007431302;-0,008389874;-0,007152628;-0,006152373;-0,016186684;-0,001658279;-0,006187147;-0,001770961;-0,000872911;-0,005683412;-0,010733133;-0,006286772;1,07
954;11/04/14;16,532528;311,730011;529,147217;537,76001;63,316711;44,411514;33,804127;4,29825;63,433849;40,756001;69,705376;46,560982;0;0,001726515;0,005784764;0,00156867;0,005967354;0,001546285;-0,002678461;-0,00033236;0,004767071;0,000268953;-0,012299017;0,00126338;0,009567997;0,001429263;0,70
955;14/04/14;16,598383;315,910004;531,061951;545,200012;63,542549;44,138454;33,778267;4,34569;63,473145;39,618;69,908447;47,598156;0,81;-0,003107889;0,00023362;0,003185258;0,002779113;-0,000457571;-0,001266213;0,006272736;0,003071167;0,000161165;-0,009262334;0,001806072;0,006518866;0,000827832;0,59
956;15/04/14;16,480026;316,079987;534,971252;548,700012;63,475636;44,009953;34,269684;4,37653;63,496704;38,782001;70,199776;48,318005;1,5;0,000879581;0,010318857;0,015975195;0,011867143;0,003930767;0,003630355;0,007044347;0,000940599;0,004329879;0,011492844;-0,00727036;0,01115718;0,006191366;1,13
957;16/04/14;16,513437;323,679993;555,016174;563,900024;64,052757;44,379383;34,830078;4,386019;64,132927;39,821999;69,03437;49,575394;0,42;0,004933866;0,001647227;-0,016250575;-0,016130413;0,002882601;-0,000314439;-0,004213104;0,001640989;0,000584655;-0,002164731;-0,0135966;-0,002934795;-0,00365961;0,23
958;17/04/14;16,70211;324,910004;534,632141;543,340027;64,479317;44,347263;34,493824;4,402623;64,219322;39,624001;66,90657;49,241512;0,56;0,005123845;0,007894301;-0,006102179;-0,003184917;0,004873845;-0,001497024;-0,00076049;0,00349586;-0,001063643;0,013510054;-0,004783158;0,002457219;0,001663643;0,36
959;21/04/14;16,90033;330,869995;527,172668;539,369995;65,207008;44,19466;34,433475;4,438205;64,062233;40,875999;66,173729;49,520908;0,79;0,000433196;-0,002039269;0,005055915;0,004907972;0,009423112;0,006112626;0,000543488;0,003697953;-0,001654024;0,029291244;0,004668497;0,001741036;0,005181812;0,58
960;22/04/14;16,917196;329,320007;533,345703;545,5;66,637299;44,821091;34,476593;4,476157;63,818714;43,728001;66,888908;49,71983;0,6;-0,00571428;-0,006296377;-0,00643835;-0,006408198;-0,006314659;0,001863562;-0,003270266;0,0050341;-0,001327338;-0,021687174;-0,002472127;-0,002385076;-0,004618015;0,31
961;23/04/14;16,696064;324,579987;525,497253;537,51001;65,6754;45,013832;34,217957;4,528344;63,623962;41,598;66,509239;49,447525;0,52;0,034220019;0,016501418;-0,001469544;-0,0024876;0,006859078;0,001083346;0,001856219;0,003850379;0,004248758;-0,000271542;0,00720408;0,001204445;0,006066588;0,08
962;24/04/14;18,06484;337,149994;523,722107;534,440002;66,720886;45,126259;34,364521;4,56867;64,249458;41,571999;67,621696;49,58485;0,31;0,003178014;-0,045192521;-0,007490441;-0,009314257;-0,002128398;-0,003803773;0,000544288;-0,012118559;0,001389267;-0,017066749;-0,005305657;-0,022276233;-0,009965418;1,05
963;25/04/14;18,197517;303,829987;514,766724;523,099976;66,394699;44,732746;34,407616;4,442948;64,455315;39,970001;66,800606;47,105625;1,12;0,016501852;-0,010488793;0,000815357;-9,96E-05;0,004300824;-0,001640321;0,010322996;-0,001858861;0,008086119;-0,002921774;0,000458968;0,005402195;0,002406577;0,11
964;28/04/14;18,902271;296,579987;515,73407;522,97998;67,055473;44,56411;35,235268;4,423972;65,666649;39,702;66,871239;47,695232;0,32;-0,001288507;0,005529178;0,008770568;0,01094704;-0,003535314;0,004748011;-0,003842358;0,000930327;-0,002626039;0,01802007;-0,003107409;0,002686843;0,003102701;0,56
965;29/04/14;18,846273;300,380005;526,255188;536,330017;66,511833;45,053989;34,924904;4,433459;65,270782;41,383999;66,394478;47,991222;0,5;-0,001645532;0,005388249;-0,000856774;-0,001175741;-5,48E-05;-0,000929908;-0,001180774;-0,005142282;0,000579141;0,00203113;-0,000925226;-0,000128503;-0,000336752;0,35
966;30/04/14;18,775;304,130005;525,218018;534,880005;66,503441;44,957623;34,830078;4,381274;65,35788;41,577999;66,253181;47,977024;0,32;0,001021789;0,005336336;0,003850372;0,002953562;-0,000984123;-0,002021812;-0,004321522;0,002345104;-0,00110613;-0,000334357;-0,000521126;0,007395986;0,001134506;0,04
967;01/05/14;18,819225;307,890015;529,895203;538,530029;66,352913;44,748814;34,485214;4,404996;65,191628;41,546001;66,173729;48,801064;0,39;0,000806905;0,000169226;-0,00280435;-0,003774412;0,000383139;-0,001092495;-0,003378849;-0,003286723;-0,002221109;0,00659793;0,000463562;-0,003533603;-0,000972565;0,07
968;02/05/14;18,854223;308,01001;526,484558;533,869995;66,411476;44,636387;34,217957;4,371785;64,85907;42,181999;66,2444;48,405609;0,57;0,006098623;0,002866888;-9,87E-05;0,001186083;-0,003901117;-0,010759047;-0,002854348;0,004687613;-0,001167866;0,011581331;0,001156174;0,005719673;0,001209605;0,13
969;05/05/14;19,120853;310,049988;526,364868;535,330017;65,817596;43,544167;33,993801;4,419228;64,684891;43,321999;66,42099;49,047329;0,72;-0,004759401;-0,018119954;-0,010552345;-0,010477116;-0,007066421;-0,007106549;-0,004094548;-0,008949995;-0,003040507;-0,019121082;0,000173014;-0,003727025;-0,008070161;1,03
970;06/05/14;18,912453;297,380005;513,729553;522,570007;64,755341;42,837433;33,674812;4,329088;64,233612;41,456001;66,447456;48,628216;0,73;-0,001522384;-0,006874218;-0,004389148;-0,00381472;-0,001911437;0,005742726;0,003984497;0,000475558;0,00510865;-0,012605777;0,015028989;0,007006512;0,000519104;0,45
971;07/05/14;18,846273;292,709991;508,563751;518;64,470963;43,407639;33,985188;4,333831;64,99366;40,27;68,787155;49,419102;2,39;-0,000774879;-0,006562767;0,000884777;0,001815527;-0,000169019;0,002483715;0,002416991;0,005433146;0,000370318;-0,052094509;-0,005723213;0,004554106;-0,00394715;0,26
972;08/05/14;18,812677;288,320007;509,600891;520,169983;64,445877;43,656597;34,174854;4,388389;65,049103;35,717999;67,886612;49,940048;1,53;-0,001813476;0,005864864;0,006520488;0,005352057;0,003704301;-0,002805316;-0,001097108;-0,010694462;0,001214216;0,008834241;0,000338595;-0,000185349;0,001269421;0,25
973;09/05/14;18,734285;292,23999;517,309753;526,619995;64,997917;43,375507;34,088631;4,281645;65,231224;36,452;67,93956;49,918739;1,49;0,005373726;0,015502252;0,009268946;0,009631899;0,003118364;0,00511595;0,004697533;0,012568461;-0,003493148;0,00570496;0,004435905;0,00182955;0,0061462;1,20
974;12/05/14;18,967533;302,859985;528,469116;538,429993;65,466301;43,889488;34,459351;4,407366;64,708656;36,933998;68,637054;50,129475;0,9;0,000680758;0,002545052;0,002590221;0,002501279;-0,005584386;-0,000238361;0,007915222;-0,007069411;-0,000637917;0,012722854;0,001672715;0,000737967;0,001486333;0,05
975;13/05/14;18,997288;304,640015;531,630432;541,539978;64,62989;43,865406;35,093147;4,336204;64,613678;38,032001;68,901924;50,214729;0,88;8,04E-05;-0,010124843;-0,005278443;-0,005755969;-0,005429556;-0,002072274;-0,001938409;-0,004297632;-0,002348045;0,001049296;-0,004868757;-0,00370912;-0,003724446;0,60
976;14/05/14;19,000805;297,619995;525,208069;534,409973;63,826916;43,656597;34,936863;4,293506;64,265282;38,124001;68,133797;49,787693;0,78;-0,00370883;-0,003560461;-0,005535497;-0,004320381;-0,000398456;-0,006844535;-0,006962649;-0,00240627;-0,003437816;-0,004649828;-0,003900591;-0,005016227;-0,004228462;0,90
977;15/05/14;18,839231;295,190002;518,556274;529,119995;63,768383;42,973957;34,381218;4,269783;63,758575;37,717999;67,524597;49,215939;1,03;0,006362703;0,003677208;0,000542579;-0,000673573;0,006333471;-0,001626397;0,00251516;-0,000965927;-0,001079936;0,006786179;0,000964473;0,004912726;0,002312389;0,36
978;16/05/14;19,11727;297,700012;519,204529;528,299988;64,705154;42,813324;34,58091;4,260297;63,600227;38,312;67,674721;49,775829;0,59;0,005115605;-0,001373475;0,006811524;0,00857118;-0,004855054;0,004215751;-0,000873186;0,013803203;-0,00216801;0,010150607;0,003104879;0,001137002;0,003636669;0,50
979;19/05/14;19,343786;296,76001;527,411987;538,830017;63,985832;43,230942;34,511452;4,397877;63,283524;39,217999;68,160278;49,906315;0,6;8,64E-05;0,006435174;0,00074666;0,001255535;0,008210452;-0,000888264;-0,000765673;-0,005089207;0,001626986;-0,001753181;-0,003048384;-0,005066909;0,000145796;0,78
980;20/05/14;19,347633;301,190002;528,319519;540,390015;65,207008;43,142612;34,450661;4,346642;63,521046;39,060001;67,683525;49,327442;0,77;0,00114754;0,005473541;0,007453061;0,007418431;0,000668147;0,003221658;0,007271935;0;0,001405063;0,009131775;0,005963897;0,00452986;0,004473742;0,81
981;21/05/14;19,398823;305,01001;537,464417;549,700012;65,307404;43,46384;35,032368;4,346642;63,726887;39,889999;68,619392;49,844639;0,1;0,000687071;-0,000142419;0,004903867;0,004519234;0,003876089;0,003437081;-0,002699066;0,001900614;0,000862472;0,011665557;0,003450824;-0,001511669;0,002579138;0,36
982;22/05/14;19,429537;304,910004;543,567627;555,450012;65,892883;43,809185;34,815323;4,365706;63,853569;40,976002;69,166801;49,671444;1,07;0,004878421;0,010316851;0,006045151;0,006480082;0,002199458;-0,000159346;0,000216461;0,004011593;-0,000700648;0,005099705;0,002377164;0,005564796;0,003860807;0,49
983;23/05/14;19,649019;312,23999;551,186707;563,799988;66,22744;43,793114;34,83268;4,406219;63,750637;41,459999;69,546432;50,312;0,51;0,008057336;-0,001979558;0,010288618;0,008444579;0,002788243;0,004831325;0,000757183;0,007682715;-0,002379605;0,008834267;0,001870435;0,004948068;0,004511967;0,69
984;27/05/14;20,016964;310,820007;564,400452;574,869995;66,653999;44,283012;34,893463;4,484859;63,402287;42,312;69,846603;50,8885;0,79;-0,001126022;-0,000923172;-0,003289098;-0,003352048;-5,45E-05;0,002434765;-0,001949577;0,00367645;0,000108529;-0,00271821;-0,002919225;-0,001419624;-0,00096098;0,11
985;28/05/14;19,965132;310,160004;560,142151;570,450012;66,64563;44,531971;34,737175;4,522986;63,418133;42,048;69,378685;50,722427;0,74;0,007842057;0,005039464;-0,001238913;8,37E-05;0,001197515;0,002109612;0,003567391;-0,00068689;0,001623355;0;0,004344356;0,001763665;0,002137111;0,54
986;29/05/14;20,328917;313,779999;558,546509;570,559998;66,829651;44,748814;35,023689;4,515838;63,655628;42,048;70,07618;50,928829;0,33;-0,001629855;-0,001705771;-0,000147333;0,000828906;0,001789952;-0,001170709;0,006412037;0,001144469;0,002101686;-0,005132498;0,001420463;0,000323523;0,000352906;0,06
987;30/05/14;20,252768;312,549988;558,357056;571,650024;67,105659;44,628349;35,544624;4,527754;63,964424;41,554001;70,305756;50,966782;0,25;-0,002994881;-0,005185948;-0,004647859;-0,005589371;0,003289578;-0,001722837;-0,001594245;-0,001373706;-0,002317783;-0,006465018;-0,00087351;-0,002656303;-0,002677657;0,06
988;02/06/14;20,113586;308,839996;552,41333;564,340027;67,615883;44,45166;35,414383;4,513455;63,623962;40,939999;70,16449;50,656002;1,01;0,006098464;-0,002326461;-0,007106205;-0,007631464;0,001618113;0,001957124;-0,005356324;-0,001838265;-0,002330055;0,000508889;0,002234799;-0,004497904;-0,001555774;0,05
989;03/06/14;20,398018;307,190002;543,447937;554,51001;67,868279;44,652431;34,980286;4,494391;63,283524;40,987999;70,526474;50,134075;1,4;0,004931024;-0,000580035;-0,000223208;-0,000587801;-0,000700368;0,000624434;0,000323165;0,000460296;-0,000380476;-0,002017843;0,003411854;0,000225872;0,000457243;0,28
990;04/06/14;20,630939;306,779999;543,168701;553,76001;67,758919;44,716679;35,006325;4,499157;63,228107;40,798;71,082718;50,160156;0,97;0,001700757;0,023141217;0,0073059;0,008673043;-0,000863648;0,007347409;0,00948209;0,001836321;0,001357342;0,006151623;-0,003846881;0,001619757;0,005325411;0,77
991;05/06/14;20,711891;323,570007;552,383423;564,929993;67,624306;45,479633;35,779034;4,518221;63,426029;41,380001;70,455864;50,347584;1,2;-0,001195814;0,008111187;0,001901109;0,000844839;0,00140253;0,002599606;0,002836262;0,001600532;-0,00043384;0,002657631;0,000706819;0,001593241;0,001885342;0,54
992;06/06/14;20,65494;329,670013;554,806763;566,030029;67,843048;45,752682;36,013462;4,534903;63,362701;41,633999;70,570625;50,532627;0;0,006894245;-0,002868141;0,004496576;0,003591214;-0,00016159;0,00341701;-0,002204259;0,000456186;0,000325585;-0,006008029;-0,000924804;-0,000857116;0,000513073;0,22
993;09/06/14;20,985445;327,5;560,580933;570,72998;67,81781;46,114082;35,831139;4,539669;63,410221;41,062;70,420509;50,432995;0,69;0,002541885;0,006462781;-0,001214707;-0,001853039;0,00069976;0,003615397;-0,001687162;0,002273581;0,000325184;-0,006414231;0,0002723;0,003398386;0,000701678;0,03
994;10/06/14;21,108631;332,410004;559,015198;568,299988;67,92717;46,499573;35,692211;4,563497;63,457718;40,459999;70,464676;50,829185;0,52;-0,001800828;0,00362994;-0,001326877;-0,000611781;-0,005031395;-0,004751315;-0,002648966;0,005633076;-0,000488062;0,004633736;0,001954586;-0,003194208;-0,000333508;0,34
995;11/06/14;21,021284;335,200012;557,309875;567,5;67,14476;45,993626;35,47517;4,623074;63,386444;40,894001;70,782524;50,456711;0,11;-0,007325823;-0,012206334;-0,005860097;-0,006165775;-0,007575139;-0,001747758;-0,002986411;0,002677959;-0,001630392;-0,002022524;-0,001936577;-0,001862141;-0,004053418;0,68
996;12/06/14;20,669664;325,910004;549,840393;559,5;65,983749;45,808903;35,232063;4,651669;63,14893;40,703999;70,467598;50,240829;0,4;-0,004779207;0,000479437;0,000322832;0,000659267;-0,001998038;0;0,006901303;0,000445021;-0,00065387;0,00614469;-0,001423657;-0,000985456;0,000426027;0,31
997;13/06/14;20,443451;326,269989;550,249268;560,349976;65,680878;45,808903;35,796402;4,656438;63,053925;41,284;70,236977;50,126957;0;0,004355373;0,001793271;-0,0059278;-0,006284324;0,00459279;-0,001296372;0,002834757;-0,001335684;0,000272535;0,036677324;-0,00652093;-0,002163686;0,002249771;0,13
998;16/06/14;20,649502;327,619995;542,789795;552,299988;66,379158;45,672367;36,030819;4,642139;63,093506;44,922001;69,190247;49,877842;0,69;-0,000565553;-0,002659334;-0,001014563;-0,001323056;0,006121522;0,004180048;0,001879599;0,002888793;-0,000599933;0,013440701;0,000945433;0,00117592;0,002039131;0,34
999;17/06/14;20,622629;325,619995;541,523254;550,619995;67,321419;46,114082;36,187096;4,67312;63,006409;46,334;69,341034;50,013077;0,12;0,000471342;0,011529235;0,008207759;0,007847574;0,00372887;0,002714307;-0,000312808;-0,000443431;0,001144546;-0,008614419;0,005740102;0,0009054;0,002743206;0,75
1000;18/06/14;20,645023;334,380005;551,854858;560,659973;67,901932;46,403194;36,161041;4,668351;63,172676;45,424;70,263603;50,117451;0,35;-0,001510293;-0,009692547;0,00119912;0,003341202;-0,001455317;-0,003622891;-0,001462155;-0,010092384;0,002442479;0,001279266;0,007069794;-0,001916002;-0,001201644;0,12
1001;19/06/14;20,573353;327;553,380676;564,98999;67,674774;46,017708;36,039501;4,561116;63,528961;45,557999;71,416771;49,896832;0;-0,004514805;-0,003734726;0,001141167;0,001174508;-0,001460062;0,001890778;0,001774963;-0,004791455;-0,001681097;0,003418314;0,004827783;-0,001717379;-0,000306001;0,18
1002;20/06/14;20,360586;324,200012;554,83667;566,52002;67,447639;46,218491;36,187096;4,511071;63,283524;45,917999;72,215096;49,699909;0;-0,000382319;0,004053344;0,006654151;0,005915976;0,0025386;0,004802983;0,003218297;-0,00507667;-0,002233386;0,014198343;0,000426585;-4,15E-05;0,002839531;0,01
1003;23/06/14;20,34267;327,23999;563,403198;574,289978;67,843048;46,732471;36,456253;4,458646;62,95892;47,444;72,286064;49,695156;0,98;-0,002637757;-0,004106942;-0,000253759;-0,00132542;-0,001132543;-0,005785178;-0,002489478;-0,006784278;-0,002794262;-0,008728344;0,001330318;-0,003497091;-0,003183728;0,72
1004;24/06/14;20,21949;324,160004;563,074097;572,539978;67,666359;46,114082;36,247875;4,389537;62,555141;46,5;72,507828;49,2966;1,71;0,000384755;0,004372305;0,010659693;0,010039913;0,000539722;0,000831184;0,002902773;0,004456794;0,001700564;0,008123752;0,00317619;0,002646357;0,004152833;0,53
1005;25/06/14;20,237411;327,440002;577,065674;585,929993;67,750504;46,202423;36,490963;4,434815;62,800568;47,377998;73,040054;49,597904;3,31;0,002587603;-0,002327307;-0,001993487;-0,00086063;0,001184738;-0,001058147;-0,003214961;-0,005873627;-0,00384966;-0,002371433;-0,000263641;-0,000207846;-0,0015207;0,11
1006;26/06/14;20,358349;325,690002;574,422913;584,77002;67,935577;46,089989;36,221828;4,37524;62,246353;47,119999;72,995728;49,574173;0,92;0,005129409;-0,001496042;0,000933956;0,000682711;0,002038933;0,001058147;0,005482406;0,000472626;0,002203863;0,006331638;-0,001533318;0,000664623;0,001830746;0,26
1007;27/06/14;20,600225;324,570007;575,659546;585,690002;68,255272;46,202423;36,68198;4,380004;62,56303;47,812;72,738464;49,650097;0,36;0,004462553;0,000280891;-0,001477155;-0,000757013;-0,000910968;0,000678935;-0,005690696;0,00376418;-0,002369703;0,001812896;-0,001325998;0,002957284;0,000118767;0,07
1008;30/06/14;20,812992;324,779999;573,704895;584,669983;68,112251;46,274708;36,20446;4,418132;62,222588;48,012001;72,516716;49,989338;0,8;0,002748605;0,010058693;0,005543371;0,005036602;0,004589087;0,002648344;0,001766893;0,004891682;0,003796461;-0,000615542;0,00074313;0,007235761;0,004036924;0,74
1009;01/07/14;20,945133;332,390015;581,074646;591,48999;68,835793;46,557755;36,352055;4,468177;62,768902;47,944;72,640907;50,829185;0,59;-0,000185803;0,0006006;-0,000249737;-0,000521594;0,000848362;-0,004550092;0,000311105;-0,001624284;0,001531062;-0,019054045;0,003170351;0,001194279;-0,00154415;0,03
1010;02/07/14;20,936174;332,850006;580,740601;590,780029;68,97039;46,072517;36,378105;4,451497;62,990578;45,886002;73,173126;50,969154;0,2;0,002547829;0,006012327;0,001782471;0,001687486;0,000370718;0,000609465;-0,001037798;0,003934339;0,002286814;-0,000340899;0,004504325;0,003362852;0,002143327;0,59
1011;03/07/14;21,059359;337,48999;583,129028;593,080017;69,029289;46,137218;36,291279;4,492007;63,323135;45,849998;73,935997;51,365353;0;0,008869086;-0,005099967;-0,001845875;-0,001702202;-0,003347571;-0,002902286;0,001969755;-0,00346961;0,001138678;-0,012667111;-0,00592814;0,000461204;-0,00204367;0,62
1012;07/07/14;21,493851;333,549988;580,655823;590,76001;68,499252;45,829922;36,456253;4,456263;63,48938;44,532001;72,933624;51,41993;0,88;-0,002814862;-0,012870675;-0,008404951;-0,009182787;-0,003534718;-0,007030483;-0,002177563;-0,003497749;0,001999158;-0,007059316;-0,001534435;-0,002975777;-0,00492368;0,82
1013;08/07/14;21,35499;323,809998;569,526367;578,400024;67,944;45,093987;36,273918;4,420517;63,78231;43,813999;72,676392;51,068806;0,64;0,00018212;0,008184204;0,003778228;0,003708334;-0,000161254;0,002020262;-0,001145087;0,012916814;0,005943113;0,0078388;0,004272329;0,001811943;0,004112484;0,46
1014;09/07/14;21,363947;329,970001;574,502686;583,359985;67,918777;45,304245;36,178402;4,553967;64,66114;44,612;73,394867;51,282318;0,91;-0,001596391;-0,002706536;-0,003770642;-0,002478708;-0,007214467;-0,003580827;0,000208536;-0,002278639;-0,000318894;-0,007066343;-0,003478176;-0,001247357;-0,002960704;0,49
1015;10/07/14;21,285561;327,920013;569,536316;580,039978;66,799835;44,93224;36,195778;4,530136;64,613678;43,891998;72,80941;51,135239;0,22;0,000821738;0,023559156;0,00610143;0,004921165;0,001146923;0,001871887;0,00414709;0,000912948;-0,002401571;-0,002639966;0,004160187;0,002931695;0,00379439;0,12
1016;11/07/14;21,325874;346,200012;577,594238;586,650024;66,976479;45,126324;36,543068;4,539669;64,257362;43,625999;73,510216;51,481594;0,22;0,005574115;0,011292583;0,004245757;0,005597413;-0,00081903;0,003797044;0,000515527;0,005437183;0,000855386;0,016736131;0,007275641;0,007991542;0,005708274;0,46
1017;14/07/14;21,601353;355,320007;583,268616;594,26001;66,850288;45,522594;36,586472;4,596861;64,384048;45,34;74,75209;52,437687;0,54;-0,005118328;-0,001076932;-6,68E-05;-0,000877874;0,002180862;0,015013846;0,003183118;0,001797372;-0,000320578;-0,013858739;-0,001911114;0,001471223;3,47E-05;0,32
1018;15/07/14;21,348267;354,440002;583,178894;593,059998;67,186829;47,123859;36,855614;4,615925;64,33654;43,916;74,423866;52,615627;0,18;-0,002467357;0,00178525;-0,001577308;-0,001790486;-0,001089039;0,003266963;0,016363947;-0,000448552;0,001741928;-0,004812958;-0,000725224;0,001739217;0,000998865;0,32
1019;16/07/14;21,227325;355,899994;581,064697;590,619995;67,018562;47,479683;38,270805;4,61116;64,595108;43,431999;74,29969;52,826759;0,23;-0,007813644;-0,004230451;-0,006707666;-0,007266578;-0,000600074;-0,006333622;0,004411136;-0,001123741;-0,002907258;-0,003534104;0,006943976;-0,009444368;-0,003217199;1,21
1020;17/07/14;20,848827;352,450012;572,159119;580,820007;66,926025;46,792278;38,661503;4,599244;64,164139;43,080002;75,497223;51,690365;0,97;0,006206918;0,007585419;0,015867811;0,017792752;0,002883925;0,002768363;0,001557682;-0,019796451;0,000809677;0,009216461;0,002086842;0,004600021;0,004298285;1,12
1021;18/07/14;21,148937;358,660004;593,450684;605,109985;67,371925;47,091503;38,800419;4,394303;64,283875;44,004002;75,86087;52,240776;0,45;-0,002259321;0,001329938;-0,004113666;-0,004813704;-0,002011418;7,46E-05;0,001455184;0,002583066;-0,001458237;0,00102521;-0,002342078;-0,001937053;-0,001038953;0,25
1022;21/07/14;21,0392;359,76001;587,856018;598,440002;67,060616;47,099598;38,930645;4,420517;64,06839;44,108002;75,452866;52,008289;0;0,003591131;0,001301783;0,003865474;0,003707035;0,00449893;0,003194761;-9,68E-05;-0,001876996;-0,000974766;-0,001894609;0,005025479;0,004022614;0,002030335;0,53
1023;22/07/14;21,213892;360,839996;593,111633;603,570007;67,758919;47,44735;38,921967;4,401453;63,924751;43,916;76,331047;52,492249;0,28;0,0111799;-0,003261822;0,000904514;0,001164094;0,002580539;0,002435813;0,000387336;-0,009268459;-0,000596977;0,005717725;-0,000555594;-0,00011774;0,000880777;0,19
1024;23/07/14;21,767084;358,140015;594,348206;605,190002;68,162735;47,714214;38,956696;4,308515;63,836941;44,498001;76,233459;52,47802;0,6;-0,000715565;0,00056953;-0,001920742;-0,001567223;0,000963795;0,001249525;-0,004573089;0,000720016;0,001463434;0,002044741;-0,001315685;0,003013148;-5,68E-06;0,05
1025;24/07/14;21,731249;358,609985;591,725403;603,01001;68,314171;47,851692;38,548637;4,315664;64,052414;44,708;76,002861;52,84338;0,43;0,002855194;-0,04406395;-0,003180884;-0,003565229;-0,000910329;-0,00117585;0,000976971;-0,007742512;-0,003804333;5,83E-05;-0,005098783;-0,015824673;-0,006789674;0,53
1026;25/07/14;21,874588;324,01001;587,407288;598,080017;68,171127;47,722309;38,635452;4,239407;63,493778;44,714001;75,115776;50,952549;0,31;0,005961642;-0,00485236;0,001163408;0,000682045;0,000214632;0,001322654;-0,005203448;-0,001712313;-0,001640621;0,002421417;0,005453335;-0,001113591;0,000224733;0,08
1027;28/07/14;22,176935;320,410004;588,982971;599,02002;68,204826;47,86787;38,175308;4,222725;63,254372;44,964001;76,064934;50,822067;0;-0,002816023;-0,000556089;-0,003684989;-0,003691442;-0,000482473;-0,004054309;-0,000791021;0,001468022;-0,003355413;0,000366857;-0,007561153;-0,001462071;-0,002218342;0,33
1028;29/07/14;22,033602;320;584,006592;593,950012;68,129097;47,423084;38,105839;4,237023;62,767544;45,001999;74,75209;50,65126;1,27;-0,001016598;0,00339322;0,001340252;0,001088112;0,00416306;0,001995096;-0,003078231;0,007266788;-0,0027143;0,007481927;-0,006856656;0,001137669;0,001183362;0,12
1029;30/07/14;21,982086;322,51001;585,811646;595,440002;68,785309;47,641441;37,836704;4,308515;62,376476;45,784;73,581169;50,784119;0,87;-0,011432276;-0,01301275;-0,0118565;-0,011747106;-0,004860936;-0,009239104;-0,004205845;-0,014160519;-0,004692596;-0,010795014;-0,010063314;-0,006232497;-0,009358205;2,03
1030;31/07/14;21,410984;312,98999;570,034973;579,549988;68,019707;46,63863;37,47205;4,170298;61,70612;44,66;71,895775;50,060528;1,07;0,002401029;-0,008307205;-0,004222106;-0,004481777;-0,005949286;-0,009055305;-0,003029319;0,004689834;0,012894027;0,018970157;0,002351208;0,00164338;0,00065872;0,32
1031;01/08/14;21,529684;307,059998;564,520081;573,599976;67,094276;45,676254;37,211582;4,215576;63,565617;46,653999;72,286064;50,250317;0,22;-0,002446568;0,009222041;0,005398199;0,006515305;0,001522073;0,00130523;0,005137379;-0,000983008;-0,002350945;0,009665912;0,004137314;0,000717143;0,003153339;0,74
1032;04/08/14;21,408739;313,649994;571,58075;582,27002;67,329834;45,813736;37,654381;4,206045;63,22245;47,703999;72,977989;50,333363;0,93;-0,002140576;-0,001845478;-0,006166081;-0,006863699;0;-0,004546819;-0,002913685;0,000245987;0,001040353;-5,46E-05;-0,006810183;-0,003329003;-0,002781982;0,84
1033;05/08/14;21,303478;312,320007;563,522827;573,140015;67,329834;45,336594;37,402603;4,208428;63,374081;47,698002;71,842545;49,949017;0;-0,00073111;0,002177695;0,001001093;0,001021735;0,002651086;0,00131506;-0,00344122;-0,000492216;0,009092026;0,018607039;0,002726223;0,000309241;0,002853054;0,02
